Transaction_ID,Date,Region,Product_Category,Product_SKU,Quantity,Unit_Price,Discount_Applied,Customer_Rating,Is_Member,Total_Sales,,
1841,2023-12-03 0:11:20,South,Toys,SKU-222,9,110.3,0.2,5,Yes,794.16,,
1842,2023-08-09 9:45:03,North,Electronics,SKU-667,19,411.08,0.05,4,Yes,7419.99,,
1843,2023-06-03 11:19:38,South,Electronics,SKU-584,39,92.07,0.05,5,No,3411.19,,
1844,2023-02-03 2:30:47,North,Garden,SKU-296,33,397.59,0.1,5,No,11808.42,,
1845,2023-02-09 16:36:38,South,Toys,SKU-345,31,242.15,0.15,3,No,6380.65,,
1846,2023-10-28 18:01:45,South,Home,SKU-495,32,34.86,0,1,No,1115.52,,
1847,2023-03-02 22:44:34,West,Electronics,SKU-750,36,406.75,0.15,3,Yes,12446.55,,
1848,2023-06-30 5:10:25,East,Toys,SKU-761,44,22.66,0,3,No,997.04,,
1849,2023-03-10 21:39:49,West,Electronics,SKU-208,45,415.42,0,4,No,18693.9,,
1850,2023-11-06 16:45:48,East,Home,SKU-126,30,137.44,0.2,5,Yes,3298.56,,
1851,2023-09-10 0:46:23,West,Home,SKU-150,12,204.18,0.2,1,Yes,1960.13,,
1852,2023-11-28 7:01:41,North,Toys,SKU-804,5,43.26,0.1,3,Yes,194.67,,
1853,2023-10-09 22:58:54,North,Clothing,SKU-561,17,473.57,0.15,5,No,6843.09,,
1854,2023-12-06 14:33:09,North,Clothing,SKU-986,7,25.95,0.15,1,No,154.4,,
1855,2023-01-24 10:51:22,North,Clothing,SKU-237,26,440.09,0.1,1,Yes,10298.11,,
1856,2023-12-05 12:08:36,West,Electronics,SKU-962,24,38.44,0.15,2,Yes,784.18,,
1857,2023-04-09 0:44:43,North,Garden,SKU-362,3,85.94,0.05,2,Yes,244.93,,
1858,2023-01-16 4:16:23,North,Home,SKU-412,17,94.96,0,1,No,1614.32,,
1859,2023-12-01 9:13:00,South,Clothing,SKU-686,24,214.69,0.05,5,Yes,4894.93,,
1860,2023-12-15 21:51:10,East,Home,SKU-243,38,284.22,0,1,No,10800.36,,
1861,2023-12-01 23:29:18,East,Toys,SKU-374,36,498.99,0,5,No,17963.64,,
1862,2023-06-20 9:42:19,South,Clothing,SKU-270,49,151.02,0.2,1,Yes,5919.98,,
1863,2023-12-12 5:25:05,East,Home,SKU-787,12,334.43,0.15,3,No,3411.19,,
1864,2023-02-09 1:25:30,East,Clothing,SKU-480,42,266.53,0.05,1,No,10634.55,,
1865,2023-02-23 23:02:20,South,Electronics,SKU-632,30,286.54,0.2,4,No,6876.96,,
1866,2023-02-28 13:47:13,East,Electronics,SKU-571,32,265.29,0,3,Yes,8489.28,,
1867,2023-01-25 9:04:20,South,Electronics,SKU-864,49,32.19,0.2,4,No,1261.85,,
1868,2023-03-27 13:41:34,East,Electronics,SKU-673,38,289.08,0.2,1,Yes,8788.03,,
1869,2023-05-26 13:52:52,North,Clothing,SKU-660,20,353.71,0,3,Yes,7074.2,,
1870,2023-12-21 1:40:50,East,Clothing,SKU-552,29,306.81,0.2,5,Yes,7117.99,,
1871,2023-06-14 21:12:12,West,Home,SKU-134,14,150.48,0.1,2,Yes,1896.05,,
1872,2023-12-27 13:09:25,East,Garden,SKU-795,14,374.67,0.2,2,No,4196.3,,
1873,2023-01-29 15:24:03,North,Toys,SKU-958,28,145.35,0.1,2,No,3662.82,,
1874,2023-01-22 23:53:16,West,Electronics,SKU-977,33,34.58,0,5,Yes,1141.14,,
1875,2023-12-04 4:51:12,West,Electronics,SKU-741,29,48.65,0.05,1,No,1340.31,,
1876,2023-04-13 5:31:22,West,Toys,SKU-354,46,286.6,0.15,4,No,11206.06,,
1877,2023-03-01 15:16:34,North,Toys,SKU-909,44,222.41,0.15,3,Yes,8318.13,,
1878,2023-01-18 6:30:21,West,Electronics,SKU-932,38,440.37,0.2,5,Yes,13387.25,,
1879,2023-08-04 0:04:25,West,Toys,SKU-154,33,288.13,0,2,Yes,9508.29,,
1880,2023-02-22 3:26:19,East,Clothing,SKU-911,47,356.66,0.15,4,Yes,14248.57,,
1881,2023-11-10 14:29:33,North,Toys,SKU-777,22,196.24,0.2,2,Yes,3453.82,,
1882,2023-11-16 14:37:39,East,Toys,SKU-730,40,179.58,0.1,4,Yes,6464.88,,
1883,2023-03-23 17:05:56,North,Home,SKU-964,29,433.86,0.2,1,No,10065.55,,
1884,2023-10-30 10:30:42,East,Electronics,SKU-445,25,102.46,0.15,4,No,2177.28,,
1885,2023-10-01 3:04:00,East,Electronics,SKU-460,30,333.14,0,5,Yes,9994.2,,
1886,2023-06-01 6:37:13,West,Electronics,SKU-580,26,414.42,0,5,No,10774.92,,
1887,2023-06-29 1:49:03,East,Clothing,SKU-436,9,383.9,0.15,1,Yes,2936.84,,
1888,2023-11-30 13:09:59,North,Clothing,SKU-414,47,324.08,0.05,1,Yes,14470.17,,
1889,2023-01-30 6:24:03,East,Toys,SKU-375,28,234.59,0.2,4,Yes,5254.82,,
1890,2023-05-19 7:26:48,North,Toys,SKU-236,19,20.43,0.1,4,No,349.35,,
1891,2023-10-29 18:10:26,West,Home,SKU-150,8,185.72,0.1,4,No,1337.18,,
1892,2023-12-02 18:45:57,West,Clothing,SKU-139,22,308.42,0.2,2,No,5428.19,,
1893,2023-10-30 18:34:28,North,Home,SKU-122,4,241.07,0.15,1,No,819.64,,
1894,2023-01-10 1:08:09,South,Clothing,SKU-655,25,288.14,0.1,1,Yes,6483.15,,
1895,2023-07-11 7:46:06,North,Home,SKU-942,43,495.82,0,3,No,21320.26,,
1896,2023-05-13 11:42:50,West,Home,SKU-946,34,161.29,0,5,Yes,5483.86,,
1897,2023-04-05 13:36:15,East,Home,SKU-945,22,243.07,0,5,No,5347.54,,
1898,2023-11-11 16:56:56,West,Electronics,SKU-667,11,205.82,0.05,3,No,2150.82,,
1899,2023-12-16 15:42:56,South,Electronics,SKU-149,24,118.04,0.05,1,No,2691.31,,
1900,2023-01-14 3:16:35,East,Toys,SKU-211,36,27.96,0,4,Yes,1006.56,,
1901,2023-10-15 17:11:50,South,Clothing,SKU-823,3,251.78,0.1,4,No,679.81,,
1902,2023-12-08 16:42:14,South,Toys,SKU-409,7,256.62,0.15,4,No,1526.89,,
1903,2023-12-10 23:46:14,East,Home,SKU-966,26,371.77,0.2,1,No,7732.82,,
1904,2023-05-26 14:41:38,West,Electronics,SKU-996,34,72.51,0.2,3,Yes,1972.27,,
1905,2023-02-13 21:29:32,East,Home,SKU-399,30,457.71,0.05,1,No,13044.73,,
1906,2023-10-20 1:01:11,South,Garden,SKU-713,40,287.08,0.15,2,Yes,9760.72,,
1907,2023-04-22 17:01:03,West,Home,SKU-179,31,356.41,0.05,1,Yes,10496.27,,
1908,2023-11-14 17:19:23,West,Home,SKU-894,35,40.57,0,4,No,1419.95,,
1909,2023-08-18 5:58:15,South,Electronics,SKU-470,9,284.26,0,3,Yes,2558.34,,
1910,2023-05-06 14:47:12,South,Toys,SKU-216,6,407.36,0.15,5,No,2077.54,,
1911,2023-03-11 18:17:14,North,Home,SKU-951,31,449.75,0.05,2,No,13245.14,,
1912,2023-10-30 7:34:19,North,Toys,SKU-173,3,262.6,0,2,Yes,787.8,,
1913,2023-09-12 7:58:34,North,Garden,SKU-352,45,49.31,0.15,3,No,1886.11,,
1914,2023-10-22 8:53:00,East,Clothing,SKU-601,28,162.31,0.05,3,Yes,4317.45,,
1915,2023-05-15 0:03:59,North,Clothing,SKU-439,25,220.84,0.15,3,Yes,4692.85,,
1916,2023-02-14 9:51:07,West,Clothing,SKU-628,46,495.31,0.2,1,No,18227.41,,
1917,2023-07-20 2:08:27,North,Home,SKU-223,43,169.93,0.05,2,No,6941.64,,
1918,2023-08-16 13:00:23,East,Electronics,SKU-497,18,113.6,0.1,3,No,1840.32,,
1919,2023-11-07 5:51:09,North,Garden,SKU-922,33,394.36,0.2,3,No,10411.1,,
1920,2023-02-28 11:17:01,East,Home,SKU-908,30,393.84,0.1,3,Yes,10633.68,,
1921,2023-11-02 15:01:29,North,Garden,SKU-365,45,229.97,0.05,5,No,9831.22,,
1922,2023-01-17 19:31:27,East,Toys,SKU-156,30,213.12,0.2,5,No,5114.88,,
1923,2023-12-01 14:23:13,East,Garden,SKU-358,5,387.54,0.05,4,No,1840.82,,
1924,2023-09-23 16:32:25,North,Home,SKU-986,36,311.43,0.2,5,Yes,8969.18,,
1925,2023-11-08 3:10:09,East,Clothing,SKU-585,1,222.92,0.1,5,Yes,200.63,,
1926,2023-02-18 10:33:16,North,Home,SKU-944,29,363.18,0.1,5,Yes,9479,,
1927,2023-04-23 17:11:17,West,Toys,SKU-605,48,320.37,0.2,1,Yes,12302.21,,
1928,2023-06-13 21:00:58,North,Garden,SKU-156,44,385.92,0.15,2,No,14433.41,,
1929,2023-05-21 7:05:51,West,Clothing,SKU-683,1,306.56,0.1,2,No,275.9,,
1930,2023-05-01 5:39:14,North,Electronics,SKU-625,12,99.62,0.15,1,No,1016.12,,
1931,2023-12-28 21:14:33,East,Garden,SKU-265,45,244.98,0.15,1,No,9370.48,,
1932,2023-12-11 1:24:25,North,Garden,SKU-154,26,450.94,0.1,2,Yes,10552,,
1933,2023-04-03 18:37:08,West,Electronics,SKU-325,4,318.53,0.15,3,No,1083,,
1934,2023-12-22 10:59:23,East,Home,SKU-569,39,439.07,0.2,5,Yes,13698.98,,
1935,2023-02-06 19:04:58,South,Electronics,SKU-293,47,339.61,0.1,1,No,14365.5,,
1936,2023-01-24 5:47:50,East,Electronics,SKU-890,49,314.26,0.05,3,Yes,14628.8,,
1937,2023-01-12 4:10:10,North,Home,SKU-838,12,378.48,0.1,2,No,4087.58,,
1938,2023-07-04 23:13:08,South,Electronics,SKU-767,26,379.17,0.1,3,No,8872.58,,
1939,2023-01-10 2:47:38,West,Home,SKU-164,41,432.83,0.15,4,Yes,15084.13,,
1940,2023-06-02 20:21:36,West,Toys,SKU-472,9,442.29,0.1,1,No,3582.55,,
1941,2023-10-08 22:18:00,East,Electronics,SKU-628,46,270.86,0.1,4,Yes,11213.6,,
1942,2023-12-19 7:06:10,North,Clothing,SKU-952,5,78.98,0,4,Yes,394.9,,
1943,2023-08-16 16:59:49,East,Clothing,SKU-862,12,306.6,0.1,5,Yes,3311.28,,
1944,2023-08-13 14:05:23,West,Electronics,SKU-373,1,478.8,0,2,No,478.8,,
1945,2023-06-08 8:05:27,North,Garden,SKU-662,40,296.51,0.1,3,Yes,10674.36,,
1946,2023-03-11 7:37:34,West,Electronics,SKU-295,26,166.21,0.1,1,Yes,3889.31,,
1947,2023-10-14 8:53:04,South,Electronics,SKU-991,1,195.33,0.2,2,Yes,156.26,,
1948,2023-01-23 3:52:51,East,Electronics,SKU-573,41,98.34,0.2,4,No,3225.55,,
1949,2023-07-09 0:53:47,West,Home,SKU-953,33,306.01,0.2,1,Yes,8078.66,,
1950,2023-05-02 20:20:53,North,Toys,SKU-814,16,381.55,0.05,4,No,5799.56,,
1951,2023-02-05 19:54:44,West,Garden,SKU-345,19,201.89,0.2,2,Yes,3068.73,,
1952,2023-10-09 11:40:29,East,Toys,SKU-843,28,396.66,0.1,2,No,9995.83,,
1953,2023-10-25 14:13:53,North,Toys,SKU-230,36,488.64,0.2,3,Yes,14072.83,,
1954,2023-07-02 18:53:39,South,Clothing,SKU-119,24,437.82,0.2,2,No,8406.14,,
1955,2023-06-27 14:25:28,North,Home,SKU-590,15,94.44,0.15,4,Yes,1204.11,,
1956,2023-04-28 2:41:53,North,Clothing,SKU-724,21,181.22,0.15,3,No,3234.78,,
1957,2023-07-18 0:37:21,South,Electronics,SKU-316,33,206.15,0,4,Yes,6802.95,,
1958,2023-08-14 14:56:12,North,Electronics,SKU-415,10,319.14,0.15,3,Yes,2712.69,,
1959,2023-06-11 22:52:11,East,Toys,SKU-840,44,382.36,0.05,2,Yes,15982.65,,
1960,2023-09-01 23:07:30,South,Garden,SKU-475,6,428.33,0.15,1,No,2184.48,,
1961,2023-06-07 9:15:35,South,Electronics,SKU-239,5,391.77,0.05,5,No,1860.91,,
1962,2023-04-22 12:40:56,West,Electronics,SKU-489,41,174.46,0.1,5,Yes,6437.57,,
1963,2023-02-16 19:04:07,West,Garden,SKU-499,32,373.48,0,5,Yes,11951.36,,
1964,2023-05-10 16:12:52,North,Garden,SKU-505,38,373.42,0.1,5,No,12770.96,,
1965,2023-12-12 14:48:38,South,Clothing,SKU-369,44,129.46,0.15,4,No,4841.8,,
1966,2023-10-15 4:26:51,East,Home,SKU-982,45,363.63,0,3,Yes,16363.35,,
1967,2023-08-20 16:23:33,East,Home,SKU-138,9,353.5,0.15,2,No,2704.28,,
1968,2023-08-03 15:36:05,North,Electronics,SKU-779,12,70.19,0.15,3,No,715.94,,
1969,2023-08-26 23:05:46,West,Home,SKU-786,32,243.9,0.1,1,No,7024.32,,
1970,2023-08-14 8:40:58,West,Toys,SKU-116,14,287.59,0.15,5,Yes,3422.32,,
1971,2023-08-06 18:20:29,East,Electronics,SKU-383,47,87.63,0.2,3,No,3294.89,,
1972,2023-07-28 13:16:19,South,Home,SKU-196,6,85.97,0.2,2,No,412.66,,
1973,2023-05-10 16:01:34,South,Home,SKU-676,18,262.91,0,2,Yes,4732.38,,
1974,2023-10-11 5:20:25,West,Electronics,SKU-992,42,136.88,0.1,2,No,5174.06,,
1975,2023-03-10 21:35:21,North,Garden,SKU-493,36,259.12,0.2,5,No,7462.66,,
1976,2023-10-21 15:54:16,South,Home,SKU-615,13,250.94,0.15,5,Yes,2772.89,,
1977,2023-11-13 6:59:05,North,Home,SKU-769,26,472.94,0.15,1,No,10451.97,,
1978,2023-12-20 6:22:28,East,Clothing,SKU-213,42,487.01,0.05,2,No,19431.7,,
1979,2023-10-13 17:25:47,South,Toys,SKU-628,9,19.02,0.2,1,Yes,136.94,,
1980,2023-06-25 11:04:39,West,Toys,SKU-565,17,402.89,0.05,4,Yes,6506.67,,
1981,2023-05-04 9:23:21,East,Clothing,SKU-384,34,487.87,0.1,2,Yes,14928.82,,
1982,2023-01-09 5:04:00,North,Clothing,SKU-935,38,215.88,0.2,5,Yes,6562.75,,
1983,2023-09-07 20:59:07,South,Clothing,SKU-277,36,128.29,0.15,1,Yes,3925.67,,
1984,2023-09-09 16:34:11,East,Clothing,SKU-951,3,374.61,0.1,5,Yes,1011.45,,
1985,2023-12-31 11:52:14,South,Toys,SKU-612,36,34.91,0.2,1,No,1005.41,,
1986,2023-06-28 18:36:36,South,Home,SKU-888,40,123.52,0,1,Yes,4940.8,,
1987,2023-02-18 8:59:15,South,Clothing,SKU-118,31,219.96,0.05,1,No,6477.82,,
1988,2023-06-10 8:58:36,North,Electronics,SKU-828,10,305.46,0.2,3,No,2443.68,,
1989,2023-06-23 4:00:38,South,Toys,SKU-870,11,88.25,0.05,5,Yes,922.21,,
1990,2023-06-27 17:09:47,South,Toys,SKU-744,40,280.62,0.15,2,Yes,9541.08,,
1991,2023-11-12 12:47:02,South,Garden,SKU-174,24,434.43,0.15,3,No,8862.37,,
1992,2023-11-01 0:27:30,North,Toys,SKU-299,37,315.69,0.15,3,Yes,9928.45,,
1993,2023-08-13 15:45:32,South,Electronics,SKU-852,2,217.53,0.1,5,No,391.55,,
1994,2023-03-18 4:43:56,North,Clothing,SKU-747,30,479.36,0,1,No,14380.8,,
1995,2023-09-23 3:05:20,North,Clothing,SKU-560,46,40.3,0.1,5,No,1668.42,,
1996,2023-09-17 22:20:19,West,Toys,SKU-940,5,311.76,0.05,1,Yes,1480.86,,
1997,2023-12-31 8:09:00,West,Clothing,SKU-855,30,291.55,0.05,4,Yes,8309.17,,
1998,2023-03-23 8:31:29,West,Electronics,SKU-142,7,290.12,0.05,1,No,1929.3,,
1999,2023-05-21 18:37:21,North,Clothing,SKU-471,1,222.79,0.15,1,No,189.37,,
2000,2023-01-01 20:24:00,South,Toys,SKU-729,48,280.84,0.1,1,Yes,12132.29,,
,,,,,,,,,,,,
,,,,,,,,,,,,
